,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
28603,ChEMBL,assays_vertical_70_ac4_av,Semantically-Joinable,65,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'description', 'curated_by', 'assay_tax_id', 'src_assay_id', 'assay_type', 'assay_strain', 'bao_format', 'doc_id', 'assay_subcellular_fraction', 'cell_id', 'src_id', 'chembl_id', 'assay_cell_type', 'assay_category', 'assay_organism', 'assay_test_type', 'assay_tissue', 'tid']","['assays_CHEI', 'assays_ASI', 'assays_Desc', 'assays_DI', 'assays_ASSCT', 'assays_CI', 'assays_ASORG', 'assays_ASSTI', 'assays_TII', 'assays_BFOR', 'assays_CONFISCO', 'assays_RELTY', 'assays_ASSUBCFRAC', 'assays_ASSTY', 'assays_CUB', 'assays_ASSSTR', 'assays_SI']",0.0,0.0,0.0
28611,ChEMBL,assays_both_50_30_ac3_av,Semantically-Joinable,65,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_tax_id', 'assay_cell_type', 'assay_strain', 'bao_format', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tissue', 'tid']","['chmbl_d', 'ss_d', 'ss_tx_d', 'tss_d', 'cll_d', 'ss_cll_tp', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'ss_strn', 'src_d']",0.0,0.0,0.0
28615,ChEMBL,assays_both_50_70_ac1_av,Semantically-Joinable,65,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","['assay_id', 'variant_id', 'assay_tissue', 'src_assay_id', 'src_id', 'relationship_type', 'tid', 'tissue_id', 'description', 'confidence_score', 'chembl_id', 'assay_organism', 'assay_subcellular_fraction', 'assay_type', 'assay_tax_id', 'assay_test_type', 'doc_id', 'assay_category', 'assay_strain']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_tid', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_assay_cell_type', 'assays_tissue_id', 'assays_assay_tissue', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_test_type', 'assays_assay_type', 'assays_assay_subcellular_fraction', 'assays_curated_by', 'assays_src_id']",0.25,0.14285714285714285,1.0
28616,ChEMBL,assays_both_50_50_ac3_av,Semantically-Joinable,65,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'src_id', 'tissue_id', 'doc_id', 'bao_format', 'src_assay_id', 'description', 'assay_subcellular_fraction', 'assay_type', 'assay_strain', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'tid']","['ss_d', 'chmbl_d', 'dscrptn', 'dc_d', 'ss_rgnsm', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'ss_sbclllr_frctn', 'crtd_b', 'src_d', 'ss_strn']",0.42857142857142855,0.3,0.75
28619,ChEMBL,assays_vertical_70_ac2_av,Semantically-Joinable,65,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","['assay_id', 'src_id', 'assay_type', 'confidence_score', 'assay_cell_type', 'src_assay_id', 'assay_test_type', 'tid', 'description', 'tissue_id', 'assay_organism', 'assay_strain', 'cell_id', 'assay_category', 'assay_tax_id', 'relationship_type', 'doc_id', 'assay_tissue', 'assay_subcellular_fraction']","['ASI', 'CHI', 'Descr', 'T', 'ASSCETY', 'CEI', 'ASSTAI', 'ASSORG', 'TII', 'BFO', 'CONFSCO', 'RELATY', 'ASSTY', 'CURB', 'ASTET', 'ASSSTR', 'SI']",0.0,0.0,0.0
28644,ChEMBL,assays_both_50_30_ac1_av,Semantically-Joinable,66,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","['assay_id', 'bao_format', 'assay_tissue', 'cell_id', 'curated_by', 'src_assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_assay_tissue', 'assays_assay_cell_type', 'assays_tissue_id', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_assay_subcellular_fraction', 'assays_src_id']",0.5714285714285714,0.8,0.4444444444444444
28645,ChEMBL,assays_vertical_70_ac4_av,Semantically-Joinable,66,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'description', 'curated_by', 'assay_tax_id', 'src_assay_id', 'assay_type', 'assay_strain', 'bao_format', 'doc_id', 'assay_subcellular_fraction', 'cell_id', 'src_id', 'chembl_id', 'assay_cell_type', 'assay_category', 'assay_organism', 'assay_test_type', 'assay_tissue', 'tid']","['assays_CHEI', 'assays_ASI', 'assays_Desc', 'assays_DI', 'assays_ASSCT', 'assays_CI', 'assays_ASORG', 'assays_ASSTI', 'assays_TII', 'assays_BFOR', 'assays_CONFISCO', 'assays_RELTY', 'assays_ASSTY', 'assays_ASSUBCFRAC', 'assays_CUB', 'assays_ASSSTR', 'assays_SI']",0.0,0.0,0.0
28656,ChEMBL,assays_vertical_30_ac3_av,Semantically-Joinable,66,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'confidence_score', 'tissue_id', 'variant_id', 'relationship_type', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain']","['chmbl_d', 'ss_d', 'td', 'cll_d', 'ss_cll_tp', 'ss_tss', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_sbclllr_frctn', 'crtd_b', 'src_d']",0.2857142857142857,0.2,0.5
28664,ChEMBL,assays_vertical_1_ac4_av,Semantically-Joinable,66,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHEI', 'assays_Ti', 'assays_CEI', 'assays_TISI', 'assays_BFO', 'assays_CONFSC', 'assays_RELATT', 'assays_CURB', 'assays_SRI']",0.2,1.0,0.1111111111111111
28667,ChEMBL,assays_both_50_30_ac4_av,Semantically-Joinable,66,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'chembl_id', 'assay_organism', 'assay_tissue', 'assay_type', 'curated_by', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_CHEI', 'assays_ASI', 'assays_T', 'assays_ASORGA', 'assays_TII', 'assays_ASSTIS', 'assays_CI', 'assays_BFO', 'assays_CONFSCO', 'assays_RELATY', 'assays_ASSTY', 'assays_CURB', 'assays_SI']",0.0,0.0,0.0
28668,ChEMBL,assays_vertical_30_ac5_av,Semantically-Joinable,66,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'bao_format', 'relationship_type', 'tid', 'assay_strain', 'confidence_score', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_tissue']","['assays_ss_d', 'assays_chmbl_d', 'assays_td', 'assays_cll_d', 'assays_ss_cll_tp', 'assays_tss_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0
28688,ChEMBL,assays_vertical_50_ec_av,Semantically-Joinable,66,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","['assay_id', 'assay_cell_type', 'assay_type', 'cell_id', 'assay_test_type', 'description', 'confidence_score', 'src_assay_id', 'assay_category', 'tid', 'assay_tax_id', 'doc_id', 'assay_organism', 'assay_strain', 'assay_tissue', 'assay_subcellular_fraction', 'relationship_type']","['assay_id', 'chembl_id', 'description', 'tid', 'cell_id', 'assay_cell_type', 'assay_tax_id', 'tissue_id', 'bao_format', 'confidence_score', 'assay_type', 'curated_by', 'assay_test_type', 'src_id']",0.9,1.0,0.8181818181818182
28698,ChEMBL,assays_both_50_70_ac5_av,Semantically-Joinable,66,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_category', 'assay_cell_type', 'variant_id', 'assay_type', 'tissue_id', 'assay_tissue', 'bao_format', 'relationship_type', 'doc_id', 'chembl_id', 'assay_strain', 'assay_test_type', 'src_assay_id', 'assay_subcellular_fraction', 'curated_by', 'description', 'assay_organism', 'assay_tax_id']","['assays_ss_d', 'assays_chmbl_d', 'assays_dc_d', 'assays_td', 'assays_ss_cll_tp', 'assays_tss_d', 'assays_ss_tss', 'assays_cll_d', 'assays_b_frmt', 'assays_cnfdnc_scr', 'assays_rltnshp_tp', 'assays_ss_tp', 'assays_ss_tst_tp', 'assays_ss_sbclllr_frctn', 'assays_crtd_b', 'assays_ss_strn', 'assays_src_d']",0.0,0.0,0.0
28701,ChEMBL,assays_vertical_50_ac1_av,Semantically-Joinable,66,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_test_type', 'assay_tissue', 'assay_type', 'assay_cell_type', 'cell_id', 'assay_category', 'description', 'relationship_type', 'assay_strain', 'doc_id', 'assay_organism', 'assay_tax_id', 'tid', 'confidence_score', 'curated_by']","['assays_assay_id', 'assays_chembl_id', 'assays_description', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_bao_format', 'assays_relationship_type', 'assays_assay_subcellular_fraction', 'assays_assay_type', 'assays_assay_test_type', 'assays_assay_strain', 'assays_src_id']",0.8,0.8,0.8
28706,ChEMBL,assays_vertical_1_ac2_av,Semantically-Joinable,66,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ASSI', 'CHEI', 'T', 'CI', 'TISI', 'BAFOR', 'CONSCO', 'RELATITY', 'CURB', 'SRI']",0.0,0.0,0.0
28715,ChEMBL,assays_vertical_70_ec_av,Semantically-Joinable,66,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","['assay_id', 'cell_id', 'assay_category', 'tissue_id', 'confidence_score', 'assay_tissue', 'assay_test_type', 'chembl_id', 'src_assay_id', 'curated_by', 'assay_type', 'variant_id', 'src_id', 'assay_subcellular_fraction', 'relationship_type', 'description', 'doc_id', 'assay_organism', 'assay_tax_id']","['chembl_id', 'assay_id', 'description', 'tid', 'assay_cell_type', 'cell_id', 'assay_tissue', 'tissue_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_type', 'assay_subcellular_fraction', 'curated_by', 'assay_test_type', 'assay_strain', 'src_id']",0.88,0.8461538461538461,0.9166666666666666
28720,ChEMBL,assays_vertical_1_ac3_av,Semantically-Joinable,66,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ss_d', 'chmbl_d', 'td', 'cll_d', 'tss_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",0.6666666666666666,1.0,0.5
28722,ChEMBL,assays_vertical_30_ac2_av,Semantically-Joinable,66,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'description', 'cell_id', 'bao_format', 'curated_by', 'assay_subcellular_fraction', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['CHEI', 'ASI', 'Des', 'T', 'ASCT', 'CI', 'TISI', 'BFO', 'CONFSC', 'RELAT', 'ASSSUBCELFR', 'CURAB', 'SRI']",0.0,0.0,0.0
28730,ChEMBL,assays_both_50_70_ac2_av,Semantically-Joinable,66,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'assay_subcellular_fraction', 'confidence_score', 'assay_cell_type', 'variant_id', 'assay_test_type', 'relationship_type', 'assay_tissue', 'assay_type', 'description', 'doc_id', 'curated_by', 'assay_category', 'bao_format', 'cell_id', 'assay_tax_id', 'assay_strain', 'tid']","['CHI', 'ASSI', 'Descr', 'DOI', 'ASSORGA', 'ASCET', 'ASTIS', 'TII', 'CEI', 'BAFOR', 'CONFSCO', 'RELAT', 'ASTY', 'CURAB', 'ASSTTY', 'ASSSUBCEFRA', 'SRI']",0.0,0.0,0.0
28731,ChEMBL,assays_both_50_70_ac4_av,Semantically-Joinable,66,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'cell_id', 'curated_by', 'tissue_id', 'assay_subcellular_fraction', 'assay_type', 'src_assay_id', 'assay_tax_id', 'assay_organism', 'variant_id', 'confidence_score', 'doc_id', 'src_id', 'bao_format', 'chembl_id', 'assay_strain', 'description', 'assay_test_type', 'assay_category']","['assays_CHI', 'assays_ASSI', 'assays_DOI', 'assays_T', 'assays_ASORG', 'assays_TII', 'assays_ASSTI', 'assays_ASTI', 'assays_ASCET', 'assays_CI', 'assays_BFO', 'assays_CONFSCO', 'assays_RELATITY', 'assays_ASSTY', 'assays_ASSSUBCEFRAC', 'assays_CURAB', 'assays_SRI', 'assays_ASST']",0.0,0.0,0.0
28732,ChEMBL,assays_both_50_1_ac3_av,Semantically-Joinable,66,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['ss_d', 'chmbl_d', 'td', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'src_d']",0.0,0.0,0.0
28751,ChEMBL,assays_vertical_30_ac4_av,Semantically-Joinable,66,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_tissue', 'relationship_type', 'assay_tax_id', 'tissue_id', 'variant_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_strain', 'assay_cell_type']","['assays_ASSI', 'assays_CHI', 'assays_T', 'assays_CI', 'assays_ASTI', 'assays_ASSTI', 'assays_TISI', 'assays_BAFOR', 'assays_CONFISCO', 'assays_RELATITY', 'assays_ASSUBCEFRAC', 'assays_CURB', 'assays_SRI']",0.0,0.0,0.0
28753,ChEMBL,assays_both_50_50_ac3_av,Semantically-Joinable,66,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_organism', 'src_id', 'tissue_id', 'doc_id', 'bao_format', 'src_assay_id', 'description', 'assay_subcellular_fraction', 'assay_type', 'assay_strain', 'assay_test_type', 'assay_category', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'tid']","['chmbl_d', 'ss_d', 'dscrptn', 'dc_d', 'ss_rgnsm', 'tss_d', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'ss_tp', 'ss_sbclllr_frctn', 'crtd_b', 'src_d', 'ss_strn']",0.3333333333333333,0.2,1.0
28772,ChEMBL,assays_both_50_50_ac4_av,Semantically-Joinable,66,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['assay_id', 'cell_id', 'bao_format', 'assay_tissue', 'src_assay_id', 'assay_strain', 'chembl_id', 'assay_subcellular_fraction', 'assay_type', 'variant_id', 'tid', 'doc_id', 'description', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id']","['assays_CHEI', 'assays_ASSI', 'assays_Ti', 'assays_TII', 'assays_ASSCTY', 'assays_ASTI', 'assays_CEI', 'assays_BFO', 'assays_CONFSCO', 'assays_RELATITY', 'assays_AST', 'assays_ASSSUBCELFRA', 'assays_CUB', 'assays_ASSTR', 'assays_SRI']",0.2,0.1111111111111111,1.0
28777,ChEMBL,assays_both_50_30_ac3_av,Semantically-Joinable,66,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_tax_id', 'assay_cell_type', 'assay_strain', 'bao_format', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tissue', 'tid']","['ss_d', 'chmbl_d', 'ss_tx_d', 'tss_d', 'ss_cll_tp', 'cll_d', 'b_frmt', 'cnfdnc_scr', 'rltnshp_tp', 'crtd_b', 'ss_sbclllr_frctn', 'ss_strn', 'src_d']",0.2857142857142857,0.16666666666666666,1.0
28781,ChEMBL,assays_vertical_70_ac2_av,Semantically-Joinable,66,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]","['assay_id', 'src_id', 'assay_type', 'confidence_score', 'assay_cell_type', 'src_assay_id', 'assay_test_type', 'tid', 'description', 'tissue_id', 'assay_organism', 'assay_strain', 'cell_id', 'assay_category', 'assay_tax_id', 'relationship_type', 'doc_id', 'assay_tissue', 'assay_subcellular_fraction']","['CHI', 'ASI', 'Descr', 'T', 'ASSCETY', 'CEI', 'ASSORG', 'ASSTAI', 'TII', 'BFO', 'CONFSCO', 'RELATY', 'ASSTY', 'CURB', 'ASTET', 'ASSSTR', 'SI']",0.0,0.0,0.0
28796,ChEMBL,assays_vertical_50_ac4_av,Semantically-Joinable,66,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'cell_id', 'assay_organism', 'bao_format', 'assay_cell_type', 'src_id', 'assay_type', 'curated_by', 'assay_test_type', 'confidence_score', 'description', 'doc_id', 'assay_category', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_subcellular_fraction']","['assays_ASSI', 'assays_CHEI', 'assays_Des', 'assays_T', 'assays_CEI', 'assays_ASCT', 'assays_ASORG', 'assays_TISI', 'assays_BFO', 'assays_CONSCO', 'assays_ASTET', 'assays_RELTY', 'assays_AST', 'assays_CURAB', 'assays_SI']",0.16666666666666666,0.09090909090909091,1.0
28807,ChEMBL,assays_vertical_30_ac1_av,Semantically-Joinable,66,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]","['assay_id', 'bao_format', 'assay_type', 'tid', 'assay_test_type', 'curated_by', 'doc_id', 'description', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_type', 'assays_assay_subcellular_fraction', 'assays_assay_test_type', 'assays_curated_by', 'assays_src_id']",0.6666666666666666,0.6666666666666666,0.6666666666666666
28817,ChEMBL,assays_both_50_30_ac2_av,Semantically-Joinable,66,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'description', 'tissue_id', 'variant_id', 'tid', 'doc_id', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue']","['CHI', 'ASI', 'Descri', 'Ti', 'TISI', 'CI', 'ASSCTY', 'BAFO', 'CONFISC', 'RELAT', 'ASSSUBCELFR', 'CUB', 'SRI']",0.0,0.0,0.0
28845,ChEMBL,assays_vertical_70_ac1_av,Semantically-Joinable,66,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","['assay_id', 'tid', 'assay_test_type', 'bao_format', 'cell_id', 'assay_cell_type', 'description', 'assay_category', 'src_assay_id', 'relationship_type', 'curated_by', 'assay_type', 'assay_tax_id', 'chembl_id', 'variant_id', 'tissue_id', 'doc_id', 'assay_organism', 'assay_strain']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_tid', 'assays_assay_cell_type', 'assays_cell_id', 'assays_assay_tax_id', 'assays_assay_tissue', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_subcellular_fraction', 'assays_assay_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_src_id']",0.4444444444444444,0.3076923076923077,0.8
28852,ChEMBL,assays_both_50_70_ac1_av,Semantically-Joinable,66,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1]","['assay_id', 'variant_id', 'assay_tissue', 'src_assay_id', 'src_id', 'relationship_type', 'tid', 'tissue_id', 'description', 'confidence_score', 'chembl_id', 'assay_organism', 'assay_subcellular_fraction', 'assay_type', 'assay_tax_id', 'assay_test_type', 'doc_id', 'assay_category', 'assay_strain']","['assays_chembl_id', 'assays_assay_id', 'assays_description', 'assays_tid', 'assays_assay_organism', 'assays_assay_tax_id', 'assays_assay_cell_type', 'assays_tissue_id', 'assays_assay_tissue', 'assays_cell_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_assay_subcellular_fraction', 'assays_assay_type', 'assays_curated_by', 'assays_assay_test_type', 'assays_src_id']",0.8333333333333334,0.7142857142857143,1.0
28856,ChEMBL,assays_both_50_1_ec_av,Semantically-Joinable,66,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assay_id', 'chembl_id', 'tid', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'curated_by', 'src_id']",1.0,1.0,1.0
28867,ChEMBL,assays_both_50_1_ac1_av,Semantically-Joinable,66,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['assay_id', 'doc_id', 'description', 'assay_type', 'assay_test_type', 'assay_category', 'assay_organism', 'assay_tax_id', 'assay_strain', 'assay_tissue', 'assay_cell_type', 'assay_subcellular_fraction']","['assays_assay_id', 'assays_chembl_id', 'assays_tid', 'assays_cell_id', 'assays_tissue_id', 'assays_bao_format', 'assays_confidence_score', 'assays_relationship_type', 'assays_curated_by', 'assays_src_id']",0.2222222222222222,1.0,0.125
28877,ChEMBL,assays_both_50_70_ec_av,Semantically-Joinable,66,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","['assay_id', 'assay_subcellular_fraction', 'assay_tissue', 'tid', 'confidence_score', 'curated_by', 'assay_organism', 'tissue_id', 'relationship_type', 'assay_type', 'assay_tax_id', 'assay_cell_type', 'variant_id', 'src_assay_id', 'cell_id', 'chembl_id', 'doc_id', 'description', 'assay_test_type']","['assay_id', 'chembl_id', 'tid', 'assay_organism', 'assay_tax_id', 'assay_tissue', 'assay_cell_type', 'tissue_id', 'cell_id', 'bao_format', 'confidence_score', 'relationship_type', 'assay_subcellular_fraction', 'assay_type', 'curated_by', 'assay_strain', 'src_id']",0.9333333333333333,1.0,0.875
